target_id	body	roots	
OFRAG00000000638.1	31.5393	16.4182
OFRAG00000000639.1	17.2315	2.35513
OFRAG00000000640.1	50.0481	0.453012
OFRAG00000000641.1	1843.47	1952.78
OFRAG00000000642.1	39.6916	13.0369
OFRAG00000000643.1	2.52734	0.699179
OFRAG00000000644.1	5.22782	6.59561
OFRAG00000000645.1	18.2321	9.20376
OFRAG00000000646.1	171.993	63.4826
OFRAG00000000647.1	25.6001	15.7312
OFRAG00000000647.2	16.8155	15.1027
OFRAG00000000648.1	0.0199116	0.0401863
OFRAG00000000649.1	0.032494	0
OFRAG00000000650.1	0.0314233	0
OFRAG00000000651.1	89.5102	0.713837
OFRAG00000000652.1	4.8752	0.0397349
OFRAG00000000653.1	54.7256	0.440078
OFRAG00000000654.1	4.88062	2.87664
OFRAG00000000655.1	1.0635	2.60862
OFRAG00000000656.1	0.63155	0.15449
OFRAG00000000657.1	244.193	147.125
OFRAG00000000658.1	20.6855	48.1881
OFRAG00000000659.1	45.845	0.961299
OFRAG00000000660.1	15.871	10.4
OFRAG00000000661.1	25.1859	9.98945
OFRAG00000000662.1	28.7982	17.1097
OFRAG00000000663.1	43.1739	13.1303
OFRAG00000000664.1	13.3507	3.22393
OFRAG00000000665.1	5.12472	4.66285
OFRAG00000000666.1	0.853334	0.0217984
OFRAG00000000667.1	2.50023	0
OFRAG00000000668.1	17.2762	114.667
OFRAG00000000669.1	117.697	391.263
OFRAG00000000670.1	65.8429	10.9928
OFRAG00000000671.1	2.74994	0.280673
OFRAG00000000672.1	2318.69	1618.96
OFRAG00000000673.1	9.62485	0.424656
OFRAG00000000673.2	2.68888	0.147094
OFRAG00000000674.1	6.64702	4.20883
OFRAG00000000675.1	0.173288	0.634287
OFRAG00000000676.1	0.835593	1.06038
OFRAG00000000677.1	3.02858	3.3624
OFRAG00000000678.1	2.33199	2.09153
OFRAG00000000679.1	24.3198	6.28909
OFRAG00000000680.1	60.1658	0.538386
OFRAG00000000681.1	16.4928	3.07923
OFRAG00000000682.1	8.90032	3.33472
OFRAG00000000683.1	55.9896	0.559675
OFRAG00000000684.1	0.213276	0
OFRAG00000000685.1	0	0
OFRAG00000000686.1	0.0229078	0
OFRAG00000000687.1	0.00661957	0
OFRAG00000000688.1	0	0
OFRAG00000000689.1	0	0
OFRAG00000000690.1	0	0
OFRAG00000000691.1	0	0
OFRAG00000000692.1	0	0.089933
OFRAG00000000693.1	0.0375793	0
OFRAG00000000694.1	16.8702	6.3844
OFRAG00000000695.1	7.75405	12.3682
OFRAG00000000696.1	52.1301	32.1559
OFRAG00000000697.1	0.124882	0.270933
OFRAG00000000698.1	0.365949	0.145675
OFRAG00000000699.1	56.2196	17.8956
OFRAG00000000700.1	26.9981	18.63
OFRAG00000000701.1	2.84459	1.24165
OFRAG00000000702.1	27.6627	6.88767
OFRAG00000000703.1	2.66923	0.103339
OFRAG00000000704.1	0.60694	0
OFRAG00000000705.1	25.6218	9.08164
OFRAG00000000706.1	1.38144	3.34946
OFRAG00000000706.2	1.28961	1.21694
OFRAG00000000707.1	7.76237	21.0475
OFRAG00000000708.1	1.6015	0.833773
OFRAG00000000709.1	0.0457358	0.118547
OFRAG00000000710.1	2.37664	0.86742
OFRAG00000000711.1	0	0
OFRAG00000000712.1	0.217409	1288.23
OFRAG00000000713.1	0.477008	629.287
OFRAG00000000714.1	0.185739	1482.87
OFRAG00000000715.1	0.075021	952.109
OFRAG00000000716.1	0.075021	952.109
OFRAG00000000717.1	0.075021	4.65511
OFRAG00000000718.1	0.175276	704.069
OFRAG00000000719.1	0	1337.68
OFRAG00000000720.1	0.0185453	327.168
OFRAG00000000721.1	0	501.309
OFRAG00000000722.1	0.280095	1760.38
OFRAG00000000723.1	0.0477805	0.00917536
OFRAG00000000724.1	68.2885	0.638597
OFRAG00000000725.1	9.64186	7.70682
OFRAG00000000726.1	43.5659	25.5442
OFRAG00000000727.1	35.8136	11.5523
OFRAG00000000728.1	1.32988	0.0692333
OFRAG00000000729.1	2.0395	0.16752
OFRAG00000000730.1	86.4506	57.451
OFRAG00000000731.1	0.0869801	0.0234906
OFRAG00000000732.1	7.22471	6.85491
OFRAG00000000733.1	17.6596	11.4255
OFRAG00000000734.1	6.10242	3.93288
OFRAG00000000735.1	162.894	0.445153
OFRAG00000000736.1	11.9681	28.2063
OFRAG00000000737.1	138.446	167.609
OFRAG00000000738.1	21.1065	14.0088
OFRAG00000000739.1	1206.64	366.338
OFRAG00000000740.1	5.45632	0.0746743
OFRAG00000000741.1	0.14793	0
OFRAG00000000742.1	1.67078	0.0673644
OFRAG00000000743.1	7.57788	8.2679
OFRAG00000000744.1	0.270364	0.0239901
OFRAG00000000745.1	0.906516	0
OFRAG00000000746.1	0.0761156	0
OFRAG00000000747.1	0.238268	0
OFRAG00000000748.1	91.3395	21.0407
OFRAG00000000749.1	75.7353	20.4182
OFRAG00000000750.1	1.84132	0.0422153
OFRAG00000000751.1	31.417	20.5821
OFRAG00000000752.1	5.45496	0.205869
OFRAG00000000753.1	91.238	18.9381
OFRAG00000000754.1	86.1732	46.7962
OFRAG00000000755.1	18.046	13.2022
OFRAG00000000756.1	13.8214	12.7964
OFRAG00000000756.2	1.42328	4.00127
OFRAG00000000757.1	3.26921	4.8425
OFRAG00000000758.1	5.18791	2.11884
OFRAG00000000759.1	13.6805	10.254
OFRAG00000000760.1	17.6446	3.34725
OFRAG00000000761.1	0	0
OFRAG00000000762.1	0.0557693	0.259342
OFRAG00000000763.1	205.819	44.4619
OFRAG00000000764.1	7.23182	0.711183
OFRAG00000000765.1	11.502	5.43848
OFRAG00000000766.1	8.55227	10.412
OFRAG00000000767.1	11.8425	9.33445
OFRAG00000000768.1	5.48648	2.80014
OFRAG00000000769.1	0.0162606	0.0326645
OFRAG00000000770.1	0	0
OFRAG00000000771.1	0.170904	0.120471
OFRAG00000000772.1	8.48974	5.85745
OFRAG00000000773.1	66.6454	2.39598
OFRAG00000000774.1	0.707312	0.408825
OFRAG00000000774.2	9.80081	4.48894
OFRAG00000000775.1	34.3793	28.258
OFRAG00000000776.1	6.71718	3.43541
OFRAG00000000777.1	34.7095	46.1779
OFRAG00000000778.1	28.1032	0.0254825
OFRAG00000000779.1	1.03744	0
OFRAG00000000780.1	75.0672	38.7064
OFRAG00000000781.1	1.27625	0
OFRAG00000000782.1	11.5599	3.9625
OFRAG00000000783.1	0.00350072	0
OFRAG00000000784.1	0.52075	0
OFRAG00000000785.1	0	0
OFRAG00000000786.1	6.60284	2.73048
OFRAG00000000786.2	16.79	8.83599
OFRAG00000000787.1	6.73455	5.12755
OFRAG00000000788.1	3.84691	0.454552
OFRAG00000000789.1	71.1897	12.3094
OFRAG00000000790.1	2.1607	0.0630148
OFRAG00000000791.1	22.2332	4.27213
OFRAG00000000792.1	1.48179	0.111926
OFRAG00000000793.1	0.0319996	0
OFRAG00000000794.1	0.0309501	0.00267031
OFRAG00000000795.1	0.418025	0.00379999
OFRAG00000000796.1	7.2996	3.53775
OFRAG00000000797.1	1.05668	2.87429
OFRAG00000000798.1	4.87395	2.78231
OFRAG00000000799.1	2.36006	0.0148063
OFRAG00000000800.1	0	0
OFRAG00000000801.1	0.00541266	0
OFRAG00000000802.1	0	0.00588248
OFRAG00000000803.1	182.97	69.5538
OFRAG00000000804.1	29.5454	34.075
OFRAG00000000805.1	39.4708	1.63659
OFRAG00000000806.1	25.8927	5.94441
OFRAG00000000807.1	22.3723	10.2087
OFRAG00000000808.1	7.50607	2.34447
OFRAG00000000809.1	5.51329	2.64511
OFRAG00000000810.1	11.8246	7.05283
OFRAG00000000811.1	5.63626	8.33851
OFRAG00000000812.1	1.71986	1.26611
OFRAG00000000813.1	0	0
OFRAG00000000814.1	6.60786	1.8132
OFRAG00000000815.1	39.9917	30.5051
OFRAG00000000816.1	1.73329	0.568656
OFRAG00000000817.1	4.25011	0.178485
OFRAG00000000818.1	1.01192	0.261522
OFRAG00000000819.1	21.6699	16.3745
OFRAG00000000820.1	0.478478	1.12759
OFRAG00000000821.1	10.767	1.88579
OFRAG00000000822.1	38.3005	0.388747
OFRAG00000000823.1	9.88458	3.81455
OFRAG00000000824.1	4.03892	0.141454
OFRAG00000000825.1	18.2798	0.125655
OFRAG00000000826.1	6.96472	2.81566
OFRAG00000000827.1	2.57414	1.7183
OFRAG00000000828.1	5.94276	5.71897
OFRAG00000000829.1	0.16693	0.0369959
OFRAG00000000830.1	0	0
OFRAG00000000831.1	26.2175	26.5525
OFRAG00000000832.1	22.6626	15.5053
OFRAG00000000833.1	20.7792	33.1938
OFRAG00000000834.1	60.7385	38.1621
OFRAG00000000835.1	71.5038	1.61507
OFRAG00000000836.1	9.50891	0
OFRAG00000000837.1	21.7125	3.39136
OFRAG00000000838.1	0.055701	0
OFRAG00000000839.1	31.4796	17.2361
OFRAG00000000840.1	5.13405	3.85335
OFRAG00000000841.1	0	0.0308199
OFRAG00000000842.1	10.1316	8.74503
OFRAG00000000843.1	17.9572	8.83936
OFRAG00000000844.1	6.35999	2.48778
OFRAG00000000845.1	6.64447	0.996696
OFRAG00000000846.1	3.97457	0.256563
OFRAG00000000847.1	33.1657	7.76758
OFRAG00000000848.1	230.602	36.3477
OFRAG00000000848.2	2.2016	32.7451
OFRAG00000000849.1	8.51918	3.81749
OFRAG00000000850.1	0	0
OFRAG00000000851.1	0.667569	0.0536783
OFRAG00000000852.1	0.113594	0.0495426
OFRAG00000000853.1	0	0.016024
OFRAG00000000854.1	3.6425	0.0477083
OFRAG00000000855.1	2.0546	1.22184
OFRAG00000000856.1	30.1545	20.9559
OFRAG00000000857.1	11.65	9.54261
OFRAG00000000858.1	3.3584	2.53376
OFRAG00000000859.1	0	0.0617007
OFRAG00000000860.1	0.181409	0.422331
OFRAG00000000861.1	3.78289	5.68004
OFRAG00000000862.1	0.932045	0.28961
OFRAG00000000863.1	19.4014	21.7387
OFRAG00000000864.1	15.2629	0.541926
OFRAG00000000865.1	0	0
OFRAG00000000866.1	1.52237	0
OFRAG00000000867.1	0.0451125	0.050354
OFRAG00000000868.1	0.0350553	0.0295188
OFRAG00000000869.1	0.258284	0.336098
OFRAG00000000870.1	6.79447	0.271146
OFRAG00000000871.1	36.6458	23.3053
OFRAG00000000872.1	10.1707	2.41598
OFRAG00000000873.1	6.9452	0
OFRAG00000000874.1	0	0.0193451
OFRAG00000000875.1	8.50919	4.12962
OFRAG00000000876.1	3157.48	1800.01
OFRAG00000000877.1	17.5716	5.3545
OFRAG00000000878.1	14.4509	3.53198
OFRAG00000000879.1	6.87072	22.8924
OFRAG00000000880.1	7.19052	0.960235
OFRAG00000000881.1	33.6243	7.87304
OFRAG00000000882.1	4.53138	0.12997
OFRAG00000000883.1	50.6053	0.00511205
OFRAG00000000884.1	354.327	814.093
OFRAG00000000885.1	75.8433	4.06755
OFRAG00000000886.1	70.1882	28.5367
OFRAG00000000887.1	23.0052	15.1724
OFRAG00000000888.1	1.74507	0.728354
OFRAG00000000889.1	0.0241268	0
OFRAG00000000890.1	2.30998	0
OFRAG00000000891.1	35.6662	0.0419383
OFRAG00000000892.1	7.84425	14.3859
OFRAG00000000893.1	0.497105	0
OFRAG00000000894.1	0.426553	0.238255
OFRAG00000000895.1	2.52037	0.0444385
OFRAG00000000896.1	22.8398	21.4438
OFRAG00000000897.1	3.75952	3.91086
OFRAG00000000898.1	0.0089151	0.0463425
OFRAG00000000899.1	14.0793	11.1084
OFRAG00000000900.1	1.15077	0.647249
OFRAG00000000901.1	0.0722825	0.923599
OFRAG00000000902.1	0	12.3024
OFRAG00000000903.1	0	0
OFRAG00000000904.1	0	0
OFRAG00000000905.1	0.882415	0.838802
OFRAG00000000905.2	1.13833	1.06789
OFRAG00000000906.1	17.3377	1.1028
OFRAG00000000907.1	0.2091	0
OFRAG00000000908.1	13.8323	9.73271
OFRAG00000000909.1	23.6289	14.4959
OFRAG00000000910.1	0.186997	7.78612
OFRAG00000000911.1	26.3072	0.0843846
OFRAG00000000911.2	7.93261	2.57394
OFRAG00000000911.3	1.5948	0.144151
OFRAG00000000911.4	6.72737	1.95308
OFRAG00000000912.1	0	0.0241222
OFRAG00000000913.1	18.8436	7.55884
OFRAG00000000914.1	9.08541	20.4943
OFRAG00000000915.1	0.15223	4.12587
OFRAG00000000916.1	1.08379	1.35963
OFRAG00000000917.1	0.155198	0.0155958
OFRAG00000000917.2	0.153462	0.00507568
OFRAG00000000918.1	8.55725	4.73837
OFRAG00000000919.1	2.25116	0.587524
OFRAG00000000920.1	17.6653	23.7084
OFRAG00000000921.1	0.0447266	0
OFRAG00000000922.1	11.8378	12.2233
OFRAG00000000923.1	0.120989	0.495098
OFRAG00000000924.1	12.0429	5.09143
OFRAG00000000925.1	85.3907	107.647
OFRAG00000000926.1	0.703153	1.11928
OFRAG00000000927.1	34.0873	9.37467
OFRAG00000000928.1	0.148719	0.164527
OFRAG00000000929.1	3.41255	2.21721
OFRAG00000000930.1	2.54286	1.30051
OFRAG00000000931.1	11.3951	4.0772
OFRAG00000000932.1	8.87288	9.7272
OFRAG00000000933.1	137.31	108.013
OFRAG00000000934.1	2.30232	0.686184
OFRAG00000000935.1	0.326428	0.160216
OFRAG00000000936.1	40.7965	19.7529
OFRAG00000000937.1	250.942	142.376
OFRAG00000000938.1	35.3682	55.7334
OFRAG00000000939.1	14.8997	12.9161
OFRAG00000000940.1	14.9523	9.07965
OFRAG00000000941.1	53.934	20.8665
OFRAG00000000942.1	0	0
OFRAG00000000943.1	0.21061	0.0160215
OFRAG00000000944.1	152.225	0.0519195
OFRAG00000000945.1	0.149164	0
OFRAG00000000946.1	21.8692	0.00865325
OFRAG00000000947.1	8.76431	4.47169
OFRAG00000000948.1	0.723585	1.89767
OFRAG00000000949.1	16.2698	21.5136
OFRAG00000000950.1	127.786	54.283
OFRAG00000000951.1	7.90799	0.852309
OFRAG00000000952.1	0.910411	0
OFRAG00000000953.1	3.09365	0.294402
OFRAG00000000954.1	330.103	120.081
OFRAG00000000955.1	366.858	168.911
OFRAG00000000956.1	0	0
OFRAG00000000957.1	0	0
OFRAG00000000958.1	11.929	104.976
OFRAG00000000959.1	0.0862442	1.83891
OFRAG00000000960.1	0	0.00693691
OFRAG00000000961.1	0.966715	2.3061
OFRAG00000000962.1	13.9139	7.1206
OFRAG00000000963.1	9.31363	4.22314
OFRAG00000000964.1	7.52893	3.20526
OFRAG00000000965.1	6.84306	5.95839
OFRAG00000000966.1	2.01488	65.474
OFRAG00000000967.1	10.8284	60.6969
OFRAG00000000968.1	5.26171	0.554693
OFRAG00000000968.2	1.94442	0.158656
OFRAG00000000969.1	0	0
OFRAG00000000970.1	17.1935	7.38916
OFRAG00000000971.1	0.00446327	0
OFRAG00000000972.1	0.276263	0
OFRAG00000000973.1	0	0
OFRAG00000000974.1	1.06317	0.96621
OFRAG00000000975.1	5.33141	4.68578
OFRAG00000000976.1	12.127	5.72811
OFRAG00000000977.1	33.9302	12.923
OFRAG00000000978.1	23.779	4.04598
OFRAG00000000979.1	0.0399549	9.26658
OFRAG00000000980.1	0	0.501602
OFRAG00000000981.1	0	0.156051
OFRAG00000000982.1	132.362	62.807
OFRAG00000000983.1	59.8818	9.32128
OFRAG00000000984.1	20.217	6.31737
OFRAG00000000985.1	138.79	575.319
OFRAG00000000986.1	0.0563089	0.325337
OFRAG00000000987.1	0.0344632	0.330314
OFRAG00000000988.1	12.8153	3.38031
OFRAG00000000989.1	40.0679	12.1894
OFRAG00000000990.1	0.0833576	0.0243963
OFRAG00000000991.1	2.36633	5.55314
OFRAG00000000992.1	0.379512	1.1593
OFRAG00000000993.1	19.0762	16.7659
OFRAG00000000994.1	14.2854	6.69624
OFRAG00000000995.1	9.23095	9.13467
OFRAG00000000996.1	0.208812	2.79698
OFRAG00000000997.1	1.68676	13.4816
OFRAG00000000998.1	51.4205	60.4519
OFRAG00000000999.1	26.0888	0.0127514
OFRAG00000001000.1	0	0
OFRAG00000001001.1	0	0
OFRAG00000001002.1	0	0
OFRAG00000001003.1	0	0
OFRAG00000001004.1	16.7041	136.851
OFRAG00000001005.1	2290.11	118.576
OFRAG00000001006.1	4747	210.612
OFRAG00000001007.1	0.0862247	0.0447269
OFRAG00000001008.1	0	0.0738541
OFRAG00000001009.1	44.6637	0.403489
OFRAG00000001010.1	0.0862247	0.0447269
OFRAG00000001011.1	1.4121	0.0738541
OFRAG00000001012.1	392.836	0.143053
OFRAG00000001013.1	0.558385	0.0166422
OFRAG00000001014.1	342.61	0.504461
OFRAG00000001015.1	58.0262	0.550806
OFRAG00000001016.1	0.124993	0
OFRAG00000001017.1	10.0122	0.157661
OFRAG00000001018.1	0.40194	1.99739
OFRAG00000001019.1	10.2995	6.5575
OFRAG00000001019.2	3.07646	2.34603
OFRAG00000001020.1	2.00854	0.0145071
OFRAG00000001021.1	0.0484881	0.0105251
OFRAG00000001022.1	1.80922	0.00701022
OFRAG00000001023.1	0.227417	0.276356
OFRAG00000001024.1	0.486849	0
OFRAG00000001025.1	0.0185107	0
OFRAG00000001026.1	0	0
OFRAG00000001027.1	0.0293866	0
OFRAG00000001028.1	0	0
OFRAG00000001029.1	2.36396	6.74426
OFRAG00000001030.1	121.731	22.7809
OFRAG00000001031.1	2.38763	0.0899773
OFRAG00000001032.1	31.3433	10.8302
OFRAG00000001033.1	0.678694	0.389512
OFRAG00000001034.1	19.9347	8.8265
OFRAG00000001035.1	2.09648	2.14689
OFRAG00000001036.1	72.4597	82.1425
OFRAG00000001037.1	15.7411	0.133179
OFRAG00000001038.1	1561.14	0.189045
OFRAG00000001039.1	124.546	0
OFRAG00000001040.1	46.2365	0
OFRAG00000001041.1	5.01755	3.85673
OFRAG00000001042.1	127.202	0.12603
OFRAG00000001043.1	127.202	0.12603
OFRAG00000001044.1	0	0
OFRAG00000001045.1	10.2904	11.5105
OFRAG00000001046.1	0.555546	105.285
OFRAG00000001047.1	4.00785	12.4476
OFRAG00000001048.1	76.8368	1.35963
OFRAG00000001049.1	5.99963	0.533895
OFRAG00000001050.1	0.359814	9.21919
OFRAG00000001051.1	6.22122	0.409276
OFRAG00000001052.1	0	0
OFRAG00000001053.1	0	0
OFRAG00000001054.1	0.74352	0.559888
OFRAG00000001055.1	24.8788	14.7024
OFRAG00000001056.1	5.76413	4.1387
OFRAG00000001057.1	0	0.00439064
OFRAG00000001058.1	0	0
OFRAG00000001059.1	0	0
OFRAG00000001060.1	10.2342	0.63886
OFRAG00000001061.1	65.0527	13.9858
OFRAG00000001062.1	29.6689	27.627
OFRAG00000001063.1	0.077011	0.186312
OFRAG00000001064.1	2.14947	0.165169
OFRAG00000001065.1	37.8785	0.544853
OFRAG00000001066.1	6.79411	0.669799
OFRAG00000001067.1	5.90653	4.17772
OFRAG00000001068.1	0.734106	0.484623
OFRAG00000001069.1	0.518081	0.0682641
OFRAG00000001070.1	0.331324	0.0939507
OFRAG00000001071.1	14.1332	7.80069
OFRAG00000001072.1	0.0298027	0.00367634
OFRAG00000001073.1	9.38039	3.30046
OFRAG00000001074.1	80.5713	26.5151
OFRAG00000001075.1	1023.48	383.344
OFRAG00000001076.1	169.895	53.0355
OFRAG00000001077.1	310.836	55.6299
OFRAG00000001078.1	34.1777	6.934
OFRAG00000001079.1	184.998	16.8951
OFRAG00000001080.1	34.5418	8.86865
OFRAG00000001081.1	9.43777	0.135206
OFRAG00000001082.1	0.118958	1.34589
OFRAG00000001083.1	0.013723	1.14516
OFRAG00000001084.1	2.73543	132.005
OFRAG00000001085.1	1.01888	1.00633
OFRAG00000001086.1	29.1342	11.0628
OFRAG00000001087.1	1.27311	0.459367
OFRAG00000001087.2	0.645746	0.091005
OFRAG00000001087.3	19.1542	10.8774
OFRAG00000001088.1	4.27299	0.0455715
OFRAG00000001089.1	8.96398	6.27924
OFRAG00000001090.1	10.5247	3.02471
OFRAG00000001091.1	9.49346	3.83414
OFRAG00000001092.1	1.01185	1.37304
OFRAG00000001093.1	0.0491279	0.262669
OFRAG00000001094.1	0	0
OFRAG00000001095.1	8.06663	8.22359
OFRAG00000001095.2	7.21082	10.4897
OFRAG00000001096.1	13.6935	9.86949
OFRAG00000001097.1	0.0760932	0.00658633
OFRAG00000001098.1	0	0
OFRAG00000001099.1	0.0586155	0.0101759
OFRAG00000001100.1	4.33575	1.31145
OFRAG00000001101.1	4.60171	3.39283
OFRAG00000001102.1	0.495339	0.884667
OFRAG00000001103.1	0	0
OFRAG00000001104.1	0	0.0136762
OFRAG00000001105.1	3.63543	2.64085
OFRAG00000001106.1	5.89174	2.70625
OFRAG00000001107.1	11.0247	0.119286
OFRAG00000001108.1	237.505	104.224
OFRAG00000001109.1	0	0
OFRAG00000001110.1	0	0.00718119
OFRAG00000001111.1	0	0.00718119
OFRAG00000001112.1	0.079489	0
OFRAG00000001113.1	10.1767	0.125534
OFRAG00000001114.1	1055.9	347.778
OFRAG00000001115.1	70.7869	21.9887
OFRAG00000001116.1	47.5873	39.5097
OFRAG00000001117.1	17.3819	16.4522
OFRAG00000001118.1	2.2259	20.8553
OFRAG00000001119.1	75.0504	74.3763
OFRAG00000001120.1	50.3365	48.076
OFRAG00000001121.1	159.847	77.1994
OFRAG00000001122.1	3.45902	0.0128405
OFRAG00000001123.1	12.9095	3.72913
OFRAG00000001124.1	33.6073	0.433927
OFRAG00000001125.1	3.28336	59.9201
OFRAG00000001126.1	33.1873	14.4645
OFRAG00000001127.1	5.32887	0.690135
OFRAG00000001128.1	14.8638	42.4228
OFRAG00000001129.1	0.0198708	0.0261164
OFRAG00000001130.1	13.0377	2.50158
OFRAG00000001131.1	4.53376	1.49754
OFRAG00000001132.1	0	0.0564045
OFRAG00000001133.1	13.3057	0.0473384
OFRAG00000001134.1	0.400321	0.124639
OFRAG00000001135.1	0.373928	230.399
OFRAG00000001136.1	75.4417	34.3615
OFRAG00000001137.1	0	2.04
OFRAG00000001138.1	6.77708	4.18159
OFRAG00000001139.1	4.03614	12.8516
OFRAG00000001140.1	43.2961	25.5142
OFRAG00000001141.1	4.70667	4.89375
OFRAG00000001142.1	7.929	3.43916
OFRAG00000001143.1	2.14932	1.60007
OFRAG00000001144.1	3.21331	1.4472
OFRAG00000001145.1	0.0186649	0
OFRAG00000001146.1	0.0659954	0.139293
OFRAG00000001147.1	0	0
OFRAG00000001148.1	0.0115127	0
OFRAG00000001149.1	0	0
OFRAG00000001150.1	0.000560292	0
OFRAG00000001151.1	0.0178293	0
OFRAG00000001152.1	0	0.0875562
OFRAG00000001153.1	0.111869	0.0802756
OFRAG00000001154.1	0	0
OFRAG00000001155.1	13.3918	3.99434
OFRAG00000001156.1	0.221481	0
OFRAG00000001157.1	0	0
OFRAG00000001158.1	0.0530775	0.0858776
OFRAG00000001159.1	0	0
OFRAG00000001160.1	0.0151889	0
OFRAG00000001161.1	2.82731	2.39732
OFRAG00000001162.1	11.1125	10.5261
OFRAG00000001163.1	9.33083	4.94149
OFRAG00000001164.1	0.034279	0.211666
OFRAG00000001165.1	3.39038	1.36936
OFRAG00000001166.1	0.854414	0.663376
OFRAG00000001166.2	3.14088	2.15701
OFRAG00000001167.1	9.21994	8.1219
OFRAG00000001168.1	0.65741	0.294255
OFRAG00000001169.1	19.0697	14.5544
OFRAG00000001170.1	3.71441	1.8142
OFRAG00000001171.1	0.105155	0.0456842
OFRAG00000001172.1	37.4574	27.5136
OFRAG00000001173.1	5.30224	3.02539
OFRAG00000001174.1	42.6148	22.704
OFRAG00000001175.1	4.62037	2.38317
OFRAG00000001176.1	42.036	16.4916
OFRAG00000001177.1	14.7358	0.782605
OFRAG00000001178.1	30.1937	24.5965
OFRAG00000001179.1	1.97399	0.39277
OFRAG00000001180.1	6.80962	10.5713
OFRAG00000001181.1	0	0
OFRAG00000001182.1	0	0
OFRAG00000001183.1	2.2827	2.18249
OFRAG00000001184.1	11.5724	8.05794
OFRAG00000001185.1	70.5862	56.3904
OFRAG00000001186.1	47.7731	23.7274
OFRAG00000001187.1	51.1271	20.4253
OFRAG00000001188.1	20.7465	17.1057
OFRAG00000001189.1	8.41727	6.49648
OFRAG00000001190.1	101.619	24.5099
OFRAG00000001191.1	10.9283	5.3674
OFRAG00000001192.1	66.4829	0.401204
OFRAG00000001193.1	10.7881	5.58434
OFRAG00000001194.1	25.8326	51.7006
OFRAG00000001195.1	7.52784	0.0470824
OFRAG00000001196.1	0.0228405	0
OFRAG00000001197.1	6.08185	18.3256
OFRAG00000001198.1	0.0288762	0.0125567
OFRAG00000001199.1	40.655	10.0285
OFRAG00000001200.1	9.93029	4.97589
OFRAG00000001201.1	0.574936	0
OFRAG00000001202.1	41.7881	0.0167294
OFRAG00000001203.1	0.020333	0
OFRAG00000001204.1	0.00657347	0
OFRAG00000001205.1	12.6814	2.26839
OFRAG00000001206.1	25.2816	15.3801
OFRAG00000001207.1	38.7537	18.1493
OFRAG00000001208.1	0.577113	0.00648682
OFRAG00000001209.1	0.0254828	0
OFRAG00000001210.1	0	0
OFRAG00000001211.1	0	0.00115049
OFRAG00000001212.1	0	0
OFRAG00000001213.1	198.823	73.16
OFRAG00000001214.1	408.645	89.4307
OFRAG00000001215.1	20.0643	11.5124
OFRAG00000001215.2	54.4243	44.4378
OFRAG00000001216.1	3.53799	1.12253
OFRAG00000001217.1	7.92119	3.21411
OFRAG00000001218.1	0	0.598314
OFRAG00000001219.1	0.070489	0.435602
OFRAG00000001220.1	8.95974	6.67414
OFRAG00000001221.1	0.00950495	0.00821036
OFRAG00000001222.1	14.9927	6.73985
OFRAG00000001223.1	7.91947	5.59904
OFRAG00000001224.1	11.5611	11.5442
OFRAG00000001225.1	15.9295	2.21294
OFRAG00000001226.1	19.3016	4.28532
OFRAG00000001227.1	6.42237	1.15709
OFRAG00000001228.1	3.14769	1.3667
OFRAG00000001229.1	0.918727	1.52979
OFRAG00000001230.1	14.3026	0.243411
OFRAG00000001231.1	0.758683	0.0161949
OFRAG00000001232.1	0	0
OFRAG00000001233.1	0	0
OFRAG00000001234.1	0	0
OFRAG00000001235.1	0.808443	0.0399646
OFRAG00000001236.1	0	0
OFRAG00000001237.1	0.544439	0
OFRAG00000001238.1	0.139572	0
OFRAG00000001239.1	0.37489	0
OFRAG00000001240.1	0.924955	0.0251812
OFRAG00000001241.1	3.36034	0.0481193
OFRAG00000001242.1	0.802973	0.0477322
OFRAG00000001243.1	0.431094	0.0039772
OFRAG00000001244.1	20.6497	0.0623857
OFRAG00000001245.1	0.143042	0
OFRAG00000001246.1	0.416856	0
OFRAG00000001247.1	1.29133	0.0151563
OFRAG00000001248.1	0	0
OFRAG00000001249.1	0.146856	0
OFRAG00000001250.1	0.0483236	0.00398064
OFRAG00000001251.1	0.0306592	0
OFRAG00000001252.1	0.0512039	0
OFRAG00000001253.1	0.438459	0
OFRAG00000001254.1	0.792171	0
OFRAG00000001255.1	0	0
OFRAG00000001256.1	0	0
OFRAG00000001257.1	0.504075	0.024711
OFRAG00000001258.1	0	0.39755
OFRAG00000001259.1	2.75454	0.0345447
OFRAG00000001260.1	0.555195	0.0075151
OFRAG00000001261.1	0	0
OFRAG00000001262.1	0	0
OFRAG00000001263.1	1.20841	0.0656755
OFRAG00000001264.1	0.122815	0
OFRAG00000001265.1	0.389354	0
OFRAG00000001266.1	2.06674	0.0199724
OFRAG00000001267.1	0	0
OFRAG00000001268.1	0	0
OFRAG00000001269.1	0	0
OFRAG00000001270.1	0	0
OFRAG00000001271.1	68.0314	0.739029
OFRAG00000001272.1	0.200633	0
OFRAG00000001273.1	0	0
OFRAG00000001274.1	0.127338	0
OFRAG00000001275.1	0	0
OFRAG00000001276.1	0.385245	0.0175288
OFRAG00000001277.1	0.531526	0.0100096
OFRAG00000001278.1	0.450635	0.00488312
OFRAG00000001279.1	0.599516	0.0522065
OFRAG00000001280.1	1.98241	0
